ubigeo,index_baseline,tier_baseline,index_alternative,tier_alternative,tier_change,rank_baseline,rank_alternative,rank_shift,distrito,provincia,departamento
210208,32.20771850170261,Underserved,18.29597048808173,Underserved,False,1389,1641,-252,MUÑANI,AZANGARO,PUNO
210209,24.65001891789633,Underserved,24.25510783200908,Underserved,False,1615,1502,113,POTONI,AZANGARO,PUNO
210210,58.7116912599319,Moderately served,59.99574347332577,Moderately served,False,597,473,124,SAMAN,AZANGARO,PUNO
210211,33.02118804388952,Underserved,47.07009080590238,Weakly served,True,1353,1266,87,SAN ANTON,AZANGARO,PUNO
210212,41.40181611804768,Weakly served,46.37485811577753,Weakly served,False,1092,1293,-201,SAN JOSE,AZANGARO,PUNO
210213,53.67953083617102,Moderately served,50.177355278093074,Weakly served,True,721,1100,-379,SAN JUAN DE SALINAS,AZANGARO,PUNO
210214,56.55505107832009,Moderately served,52.33399545970488,Weakly served,True,649,968,-319,SANTIAGO DE PUPUJA,AZANGARO,PUNO
210215,48.590616723420354,Moderately served,46.360669693530085,Weakly served,True,870,1294,-424,TIRAPATA,AZANGARO,PUNO
210301,65.53159288687098,Best served,39.07491486946652,Underserved,True,433,1420,-987,MACUSANI,CARABAYA,PUNO
210302,34.49678395762391,Weakly served,20.509364358683314,Underserved,True,1303,1579,-276,AJOYANI,CARABAYA,PUNO
210303,30.788876276958003,Underserved,21.50255391600454,Underserved,False,1446,1553,-107,AYAPATA,CARABAYA,PUNO
210304,28.38630344305713,Underserved,18.35272417707151,Underserved,False,1522,1639,-117,COASA,CARABAYA,PUNO
210305,36.16155883465758,Weakly served,24.198354143019298,Underserved,True,1251,1503,-252,CORANI,CARABAYA,PUNO
210306,30.240257283390086,Underserved,44.97020431328036,Underserved,False,1477,1340,137,CRUCERO,CARABAYA,PUNO
210307,32.22663639803254,Underserved,20.5661180476731,Underserved,False,1388,1578,-190,ITUATA,CARABAYA,PUNO
210308,36.57775255391601,Weakly served,48.162599318955735,Weakly served,False,1233,1211,22,OLLACHEA,CARABAYA,PUNO
210309,31.782065834279226,Underserved,50.035471055618615,Weakly served,True,1405,1110,295,SAN GABAN,CARABAYA,PUNO
210310,24.309496783957623,Underserved,24.382803632236097,Underserved,False,1624,1500,124,USICAYOS,CARABAYA,PUNO
210401,70.18539538403328,Best served,41.54370034052213,Underserved,True,290,1386,-1096,JULI,CHUCUITO,PUNO
210402,41.08967082860386,Weakly served,27.106980703745744,Underserved,True,1113,1466,-353,DESAGUADERO,CHUCUITO,PUNO
210403,30.12674990541052,Underserved,14.933314415437005,Underserved,False,1482,1718,-236,HUACULLANI,CHUCUITO,PUNO
210404,30.38214150586455,Underserved,19.07633371169126,Underserved,False,1468,1622,-154,KELLUYO,CHUCUITO,PUNO
210405,24.44192205826712,Underserved,14.890749148694665,Underserved,False,1620,1719,-99,PISACOMA,CHUCUITO,PUNO
210406,55.43889519485433,Moderately served,29.320374574347333,Underserved,True,672,1453,-781,POMATA,CHUCUITO,PUNO
210407,51.35262958758986,Moderately served,27.63195232690125,Underserved,True,788,1464,-676,ZEPITA,CHUCUITO,PUNO
210501,73.28793038214151,Best served,48.013620885357554,Weakly served,True,170,1218,-1048,ILAVE,EL COLLAO,PUNO
210502,27.733636019674613,Underserved,26.32661748013621,Underserved,False,1537,1476,61,CAPAZO,EL COLLAO,PUNO
210503,69.64623533863033,Best served,62.15238365493757,Best served,False,306,332,-26,PILCUYO,EL COLLAO,PUNO
210504,23.590616723420357,Underserved,19.544551645856984,Underserved,False,1645,1605,40,SANTA ROSA,EL COLLAO,PUNO
210505,29.095724555429435,Underserved,43.622304199772984,Underserved,False,1502,1370,132,CONDURIRI,EL COLLAO,PUNO
210601,81.70639424895951,Best served,71.19750283768445,Best served,False,115,121,-6,HUANCANE,HUANCANE,PUNO
210602,31.148316307226636,Underserved,44.8283200908059,Underserved,False,1433,1341,92,COJATA,HUANCANE,PUNO
210603,53.509269769201666,Moderately served,50.04965947786606,Weakly served,True,731,1109,-378,HUATASANI,HUANCANE,PUNO
210604,41.95043511161559,Weakly served,47.85045402951192,Weakly served,False,1075,1224,-149,INCHUPALLA,HUANCANE,PUNO
210605,48.628452516080216,Moderately served,46.38904653802497,Weakly served,True,867,1292,-425,PUSI,HUANCANE,PUNO
210606,48.552780930760505,Moderately served,54.37712826333712,Moderately served,False,872,836,36,ROSASPATA,HUANCANE,PUNO
210607,63.91411275066213,Moderately served,57.85329171396141,Moderately served,False,472,617,-145,TARACO,HUANCANE,PUNO
210608,52.80930760499432,Moderately served,54.95885357548241,Moderately served,False,745,801,-56,VILQUE CHICO,HUANCANE,PUNO
210701,71.50964812712826,Best served,63.54994324631101,Best served,False,238,247,-9,LAMPA,LAMPA,PUNO
210702,42.593643586833146,Weakly served,48.786889897843366,Weakly served,False,1053,1181,-128,CABANILLA,LAMPA,PUNO
210703,51.23912220961029,Moderately served,48.34704880817253,Weakly served,True,791,1204,-413,CALAPUJA,LAMPA,PUNO
210704,58.52251229663261,Moderately served,53.809591373439275,Moderately served,False,603,871,-268,NICASIO,LAMPA,PUNO
210705,30.921301551267497,Underserved,24.87939841089671,Underserved,False,1442,1495,-53,OCUVIRI,LAMPA,PUNO
210706,33.683314415437,Underserved,43.15408626560726,Underserved,False,1334,1379,-45,PALCA,LAMPA,PUNO
210707,31.602345819144915,Underserved,19.28916004540295,Underserved,False,1413,1614,-201,PARATIA,LAMPA,PUNO
210708,53.66061293984109,Moderately served,50.16316685584563,Weakly served,True,722,1101,-379,PUCARA,LAMPA,PUNO
210709,28.38630344305713,Underserved,19.572928490351874,Underserved,False,1522,1604,-82,SANTA LUCIA,LAMPA,PUNO
210710,42.347710934544075,Weakly served,52.291430192962544,Weakly served,False,1062,971,91,VILAVILA,LAMPA,PUNO
210801,66.32614453272797,Best served,59.66231555051078,Moderately served,True,406,492,-86,AYAVIRI,MELGAR,PUNO
210802,35.8683314415437,Weakly served,21.715380249716233,Underserved,True,1263,1549,-286,ANTAUTA,MELGAR,PUNO
210803,41.988270904275446,Weakly served,49.92196367763905,Weakly served,False,1074,1117,-43,CUPI,MELGAR,PUNO
210804,31.54559213015513,Underserved,45.89245175936436,Weakly served,True,1418,1315,103,LLALLI,MELGAR,PUNO
210805,40.2099886492622,Weakly served,50.63138479001135,Weakly served,False,1142,1071,71,MACARI,MELGAR,PUNO
210806,31.564510026485056,Underserved,19.672247446083997,Underserved,False,1416,1600,-184,NUÑOA,MELGAR,PUNO
210807,50.34998108210367,Moderately served,54.944665153234965,Moderately served,False,811,802,9,ORURILLO,MELGAR,PUNO
210808,34.818388195232686,Weakly served,47.45317820658343,Weakly served,False,1296,1247,49,SANTA ROSA,MELGAR,PUNO
210809,53.22550132425274,Moderately served,49.83683314415437,Weakly served,True,740,1120,-380,UMACHIRI,MELGAR,PUNO
210901,49.61218312523648,Moderately served,55.95204313280363,Moderately served,False,840,737,103,MOHO,MOHO,PUNO
210902,43.90843738176315,Weakly served,59.13024971623156,Moderately served,True,1012,530,482,CONIMA,MOHO,PUNO
210903,26.825576995838063,Underserved,46.31810442678774,Weakly served,True,1559,1296,263,HUAYRAPATA,MOHO,PUNO
210904,45.93265228906546,Weakly served,60.648410896708285,Best served,True,949,434,515,TILALI,MOHO,PUNO
211001,32.245554294362464,Underserved,19.47360953461975,Underserved,False,1386,1611,-225,PUTINA,SAN ANTONIO DE PUTINA,PUNO
211002,24.34733257661748,Underserved,20.353291713961408,Underserved,False,1622,1584,38,ANANEA,SAN ANTONIO DE PUTINA,PUNO
211003,44.20166477487703,Weakly served,48.13422247446084,Weakly served,False,1003,1212,-209,PEDRO VILCA APAZA,SAN ANTONIO DE PUTINA,PUNO
211004,32.642830117290956,Underserved,21.43161180476731,Underserved,False,1366,1554,-188,QUILCAPUNCU,SAN ANTONIO DE PUTINA,PUNO
211005,30.978055240257284,Underserved,22.070090805902385,Underserved,False,1440,1541,-101,SINA,SAN ANTONIO DE PUTINA,PUNO
211010,32.52932273931139,Underserved,15.03972758229285,Underserved,False,1373,1716,-343,HUARMEY,HUARMEY,ANCASH
211101,90.27620128641695,Best served,77.62485811577753,Best served,False,63,64,-1,JULIACA,SAN ROMAN,PUNO
211102,49.82027998486568,Moderately served,54.05079455164586,Moderately served,False,834,857,-23,CABANA,SAN ROMAN,PUNO
211103,30.259175179720017,Underserved,21.94239500567537,Underserved,False,1476,1546,-70,CABANILLAS,SAN ROMAN,PUNO
211104,54.9470298902762,Moderately served,51.12797956867196,Weakly served,True,685,1039,-354,CARACOTO,SAN ROMAN,PUNO
211201,66.02345819144911,Best served,59.435300794551644,Moderately served,True,417,509,-92,SANDIA,SANDIA,PUNO
211202,43.113885735906166,Weakly served,48.80107832009081,Weakly served,False,1030,1180,-150,CUYOCUYO,SANDIA,PUNO
211203,28.12145289443814,Underserved,14.266458569807039,Underserved,False,1530,1733,-203,LIMBANI,SANDIA,PUNO
211204,52.582292849035184,Moderately served,49.354426787741204,Weakly served,True,749,1149,-400,PATAMBUCO,SANDIA,PUNO
211205,38.9992432841468,Weakly served,48.077468785471055,Weakly served,False,1170,1215,-45,PHARA,SANDIA,PUNO
211206,43.08550889141127,Weakly served,48.304483541430194,Weakly served,False,1034,1205,-171,QUIACA,SANDIA,PUNO
211207,21.074536511539918,Underserved,19.51617480136209,Underserved,False,1716,1607,109,SAN JUAN DEL ORO,SANDIA,PUNO
211208,30.628074158153613,Underserved,19.601305334846764,Underserved,False,1454,1603,-149,YANAHUAYA,SANDIA,PUNO
211209,33.64547862277715,Underserved,45.906640181611806,Weakly served,True,1336,1314,22,ALTO INAMBARI,SANDIA,PUNO
211301,85.71698827090427,Best served,74.20544835414302,Best served,False,99,104,-5,YUNGUYO,YUNGUYO,PUNO
211303,59.50624290578887,Moderately served,54.54738933030647,Moderately served,False,574,826,-252,COPANI,YUNGUYO,PUNO
211304,68.34090049186531,Best served,61.17338251986379,Best served,False,349,397,-48,CUTURAPI,YUNGUYO,PUNO
211305,67.22474460839953,Best served,60.33626560726447,Moderately served,True,384,451,-67,OLLARAYA,YUNGUYO,PUNO
211306,73.42981460461596,Best served,64.9900681044268,Best served,False,165,166,-1,TINICACHI,YUNGUYO,PUNO
211307,72.48391978811955,Best served,64.28064699205449,Best served,False,204,207,-3,UNICACHI,YUNGUYO,PUNO
214010,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,OCROS,OCROS,ANCASH
214030,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,CAJAMARQUILLA,OCROS,ANCASH
214040,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,CARHUAPAMPA,OCROS,ANCASH
214060,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,CONGAS,OCROS,ANCASH
214070,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,LLIPA,OCROS,ANCASH
214080,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,SAN CRISTOBAL DE RAJAN,OCROS,ANCASH
214090,26.012107453651154,Underserved,19.225312145289443,Underserved,False,1581,1616,-35,SAN PEDRO,OCROS,ANCASH
214100,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,SANTIAGO DE CHILCAS,OCROS,ANCASH
217040,25.71888006053727,Underserved,41.50113507377979,Underserved,False,1589,1387,202,HUAYLLAPAMPA,RECUAY,ANCASH
217050,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,LLACLLIN,RECUAY,ANCASH
217060,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,MARCA,RECUAY,ANCASH
217070,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,PAMPAS CHICO,RECUAY,ANCASH
217080,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,PARARIN,RECUAY,ANCASH
217090,20.40295119182747,Underserved,41.50113507377979,Underserved,False,1730,1387,343,TAPACOCHA,RECUAY,ANCASH
220101,74.4986757472569,Best served,53.02213393870601,Weakly served,True,144,924,-780,MOYOBAMBA,MOYOBAMBA,SAN MARTÍN
220102,59.86568293605751,Moderately served,54.81696935300795,Moderately served,False,566,809,-243,CALZADA,MOYOBAMBA,SAN MARTÍN
220103,58.238743851683694,Moderately served,53.596765039727586,Weakly served,True,610,885,-275,HABANA,MOYOBAMBA,SAN MARTÍN
220104,64.19788119561105,Moderately served,58.0661180476731,Moderately served,False,466,602,-136,ALONSO ALVARADO,MOYOBAMBA,SAN MARTÍN
220105,45.431328036322356,Weakly served,49.49631101021566,Weakly served,False,966,1141,-175,SORITOR,MOYOBAMBA,SAN MARTÍN
220106,80.23079833522512,Best served,70.09080590238365,Best served,False,122,127,-5,YANTALO,MOYOBAMBA,SAN MARTÍN
220201,86.49262202043133,Best served,74.78717366628831,Best served,False,93,99,-6,BELLAVISTA,BELLAVISTA,SAN MARTÍN
220202,29.351116155883464,Underserved,13.82661748013621,Underserved,False,1496,1738,-242,ALTO BIAVO,BELLAVISTA,SAN MARTÍN
220203,41.83692773363602,Weakly served,49.76589103291714,Weakly served,False,1080,1123,-43,BAJO BIAVO,BELLAVISTA,SAN MARTÍN
220204,44.003026863412785,Weakly served,48.81526674233825,Weakly served,False,1008,1179,-171,HUALLAGA,BELLAVISTA,SAN MARTÍN
220205,51.22020431328036,Moderately served,54.788592508513055,Moderately served,False,792,810,-18,SAN PABLO,BELLAVISTA,SAN MARTÍN
220206,68.946273174423,Best served,61.627412031782065,Best served,False,333,367,-34,SAN RAFAEL,BELLAVISTA,SAN MARTÍN
220301,50.113507377979566,Moderately served,57.00198637911464,Moderately served,False,816,671,145,SAN JOSE DE SISA,EL DORADO,SAN MARTÍN
220302,35.37646613696557,Weakly served,52.73127128263337,Weakly served,False,1275,943,332,AGUA BLANCA,EL DORADO,SAN MARTÍN
220303,41.893681422625804,Weakly served,50.30505107832009,Weakly served,False,1078,1092,-14,SAN MARTIN,EL DORADO,SAN MARTÍN
220304,49.498675747256904,Moderately served,57.39926220204313,Moderately served,False,846,646,200,SANTA ROSA,EL DORADO,SAN MARTÍN
220305,66.2599318955732,Best served,59.612656072644725,Moderately served,True,409,495,-86,SHATOJA,EL DORADO,SAN MARTÍN
220401,52.07150964812712,Moderately served,57.66884222474461,Moderately served,False,759,627,132,SAPOSOA,HUALLAGA,SAN MARTÍN
220402,23.004161937192585,Underserved,21.261350737797958,Underserved,False,1660,1559,101,ALTO SAPOSOA,HUALLAGA,SAN MARTÍN
220403,59.1846386681801,Moderately served,54.30618615209989,Moderately served,False,585,841,-256,EL ESLABON,HUALLAGA,SAN MARTÍN
220404,55.325387816874766,Moderately served,51.41174801362089,Weakly served,True,677,1021,-344,PISCOYACU,HUALLAGA,SAN MARTÍN
220405,50.02837684449489,Moderately served,47.43898978433599,Weakly served,True,820,1248,-428,SACANCHE,HUALLAGA,SAN MARTÍN
220406,62.287173666288304,Moderately served,56.63308740068105,Moderately served,False,506,695,-189,TINGO DE SAPOSOA,HUALLAGA,SAN MARTÍN
220501,86.5493757094211,Best served,74.82973893303065,Best served,False,92,98,-6,LAMAS,LAMAS,SAN MARTÍN
220502,48.212258796821786,Moderately served,54.60414301929626,Moderately served,False,879,822,57,PINTO RECODO,LAMAS,SAN MARTÍN
220503,28.717366628830874,Underserved,47.73694665153235,Weakly served,True,1512,1229,283,BARRANQUITA,LAMAS,SAN MARTÍN
220504,39.88838441165342,Weakly served,48.24772985244041,Weakly served,False,1147,1207,-60,CAYNARACHI,LAMAS,SAN MARTÍN
220505,66.50586454786227,Best served,59.79710556186152,Moderately served,True,402,484,-82,CUÑUMBUQUI,LAMAS,SAN MARTÍN
220506,58.087400681044265,Moderately served,53.48325766174801,Weakly served,True,611,892,-281,PINTO RECODO,LAMAS,SAN MARTÍN
220507,72.76768823306847,Best served,64.49347332576617,Best served,False,193,196,-3,RUMISAPA,LAMAS,SAN MARTÍN
220508,51.73098751418842,Moderately served,48.71594778660613,Weakly served,True,773,1185,-412,SAN ROQUE DE CUMBAZA,LAMAS,SAN MARTÍN
220509,68.17063942489594,Best served,61.04568671963678,Best served,False,356,405,-49,SHANAO,LAMAS,SAN MARTÍN
220510,47.171774498675745,Weakly served,51.36918274687855,Weakly served,False,910,1024,-114,TABALOSOS,LAMAS,SAN MARTÍN
220511,70.49754067347712,Best served,62.79086265607265,Best served,False,279,295,-16,ZAPATERO,LAMAS,SAN MARTÍN
220601,84.43057132046917,Best served,73.24063564131669,Best served,False,103,109,-6,JUANJUI,MARISCAL CACERES,SAN MARTÍN
220602,31.148316307226636,Underserved,45.26816118047673,Underserved,False,1433,1334,99,CAMPANILLA,MARISCAL CACERES,SAN MARTÍN
220603,31.034808929247067,Underserved,16.50822928490352,Underserved,False,1438,1680,-242,HUICUNGO,MARISCAL CACERES,SAN MARTÍN
220604,37.58040105940219,Weakly served,45.32491486946652,Underserved,True,1207,1332,-125,PACHIZA,MARISCAL CACERES,SAN MARTÍN
220605,48.600075671585316,Moderately served,51.32661748013621,Weakly served,True,869,1027,-158,PAJARILLO,MARISCAL CACERES,SAN MARTÍN
220701,51.976920166477484,Moderately served,59.598467650397275,Moderately served,False,764,496,268,PICOTA,PICOTA,SAN MARTÍN
220702,46.35830495648884,Weakly served,52.58938706015891,Weakly served,False,937,951,-14,BUENOS AIRES,PICOTA,SAN MARTÍN
220703,57.14150586454786,Moderately served,52.77383654937571,Weakly served,True,636,940,-304,CASPISAPA,PICOTA,SAN MARTÍN
220704,52.005297010972384,Moderately served,59.08768444948922,Moderately served,False,762,534,228,PILLUANA,PICOTA,SAN MARTÍN
220705,38.157396897465006,Weakly served,50.47531214528944,Weakly served,False,1188,1081,107,PUCACACA,PICOTA,SAN MARTÍN
220706,66.56261823685206,Best served,59.83967082860386,Moderately served,True,400,481,-81,SAN CRISTOBAL,PICOTA,SAN MARTÍN
220707,65.42754445705637,Best served,58.9883654937571,Moderately served,True,435,541,-106,SAN HILARION,PICOTA,SAN MARTÍN
220708,35.07377979568672,Weakly served,52.50425652667423,Weakly served,False,1288,957,331,SHAMBOYACU,PICOTA,SAN MARTÍN
220709,36.776390465380246,Weakly served,53.78121452894438,Moderately served,True,1229,873,356,TINGO DE PONASA,PICOTA,SAN MARTÍN
220710,23.779795686719638,Underserved,15.046821793416573,Underserved,False,1639,1715,-76,TRES UNIDOS,PICOTA,SAN MARTÍN
220801,88.7060158910329,Best served,76.4472190692395,Best served,False,76,79,-3,RIOJA,RIOJA,SAN MARTÍN
220802,37.06015891032917,Weakly served,48.914585698070375,Weakly served,False,1221,1173,48,AWAJUN,RIOJA,SAN MARTÍN
220803,67.01664774877034,Best served,60.18019296254256,Moderately served,True,390,460,-70,ELIAS SOPLIN VARGAS,RIOJA,SAN MARTÍN
220804,60.18728717366629,Moderately served,62.5922247446084,Best served,True,557,307,250,NUEVA CAJAMARCA,RIOJA,SAN MARTÍN
220805,29.133560348089294,Underserved,48.04909194097617,Weakly served,True,1501,1216,285,PARDO MIGUEL,RIOJA,SAN MARTÍN
220806,60.92508513053348,Moderately served,55.611520998864926,Moderately served,False,536,759,-223,POSIC,RIOJA,SAN MARTÍN
220807,57.283390087022326,Moderately served,59.002553916004544,Moderately served,False,629,540,89,SAN FERNANDO,RIOJA,SAN MARTÍN
220808,63.55467272039349,Moderately served,57.583711691259936,Moderately served,False,479,632,-153,YORONGOS,RIOJA,SAN MARTÍN
220809,59.20355656451003,Moderately served,54.32037457434733,Moderately served,False,584,840,-256,YURACYACU,RIOJA,SAN MARTÍN
220901,92.07340143776011,Best served,78.9727582292849,Best served,False,30,30,0,TARAPOTO,SAN MARTÍN,SAN MARTÍN
220902,67.77336360196746,Best served,60.747729852440415,Best served,False,369,427,-58,ALBERTO LEVEAU,SAN MARTÍN,SAN MARTÍN
220903,60.98183881952327,Moderately served,55.65408626560726,Moderately served,False,535,757,-222,CACATACHI,SAN MARTÍN,SAN MARTÍN
